Index,NAME,GALAXY,RADIUS,COLOR,DISTANCE_FROM_EARTH,LIKELIHOOD_OF_LIFE,NUM_SURR_PLANETS,TYPE_OF_STAR
4832,Gire zepe,Rece qugu,22.980947882651726,#6293D5,5243181796.0498295,15.676408154740907,9,Main Sequence
4834,Hive moxe,Bigi suvu,40.86067325543079,#30C565,974734060.4214205,81.20634178007944,7,Red Dwarf
4835,Sogi gaqa,Xeqi vegi,38.26865545735961,#0EB51D,9181607364.577763,59.75082804058711,9,Neutron
4840,Ruya heha,Coce fuwe,11.79889519486171,#5431A8,9131464035.840855,14.326654675670103,17,White Dwarf
4841,Yupe foli,Sojo quhi,33.32769745853367,#67F060,6930447335.293746,38.50365101020618,14,Giant
4843,Cibo sepo,Covo yaqo,33.780160956492026,#10BE1F,4681280365.835598,12.261802781175135,14,Neutron
4849,Toci miwa,Vogi muce,28.111111820262387,#BE20A2,11670921264.104185,90.56000976968598,11,White Dwarf
4850,Wafa boda,Xaha boqa,22.18093578323419,#CD8CDE,972924166.8034773,19.76429267332812,8,Neutron
4852,Gufa vayo,Kaju xazi,28.00717365590214,#8342D1,2591084137.853786,3.4474807589782275,10,White Dwarf
4853,Xiso pago,Pora rajo,32.93298972530733,#096E4E,8695263933.407446,93.82363654646664,13,White Dwarf
4855,Vido yico,Ziku resi,28.96195016126509,#BD56F2,947309127.9022985,28.7987110578348,12,Main Sequence
4857,Nafo kedo,Hatu sejo,40.39722581908402,#D31297,12764508347.6249,9.581060272993902,9,Supergiant
4865,Wuno lopi,Pazu mide,8.021878498082742,#2D18C4,1628054195.7295215,40.314927117508326,13,White Dwarf
4868,Poka sofu,Hive quco,46.8360730019541,#5CE403,1319184613.077005,31.700376705581757,5,Giant
4870,Pire galo,Jeza lase,38.6837831663607,#94ABD9,5379090781.415355,8.539900823310663,0,White Dwarf
4874,Zilo qiku,Here vinu,39.107723878189105,#F471E9,10362243731.115028,25.41792861476102,3,White Dwarf
4876,Cero huve,Tasu heka,34.097742987298496,#121B59,10483173128.321838,72.44408038284632,12,Supergiant
4877,Joye vovi,Yeho mucu,48.90464300579474,#9C7F05,7729231932.169467,71.21836814406147,0,Giant
4882,Muju rupe,Bini pale,18.32101263600328,#DE03D1,7605294650.563583,55.65258927708365,3,Neutron
4887,Siqu hoxe,Tewu pozo,14.943160116896927,#74E703,831775517.7363591,51.286834801306945,4,Giant
4889,Savo wodu,Nite cawu,35.89598233143357,#F72BCE,12987045439.520987,9.694103313600422,6,Red Dwarf
4906,Heqo gimi,Zoxo yowe,46.25448559730342,#D974DF,8495168804.743696,93.64329053931057,2,White Dwarf
4912,Pame demi,Beto luyo,49.550361518126685,#0A4F6B,6873327433.208174,10.238486571412487,6,Red Dwarf
4914,Bilo zuri,Jeji wicu,19.469491268413513,#2A57CB,11515034867.065569,37.66217999442304,12,Supergiant
4920,Zaso wemi,Rowo yiye,0.7442001585031222,#87BD68,453002720.555676,32.96307555844944,5,Supergiant
4924,Zuge xozi,Mepe kiyi,9.221907127268027,#56D597,5941379526.327871,66.59496547594253,4,Red Dwarf
4925,Gupu woba,Tura niwi,46.97316930302807,#73DB85,11019198723.913069,39.51744157550886,16,Giant
4934,Luxo juce,Gahu wiqi,18.960899582951328,#74805E,1595015078.0871677,69.03447159892879,14,Neutron
4943,Qipu nade,Taxa duyu,7.753005858009382,#DB720D,3098591207.97079,3.536099216433619,16,Giant
4950,Haxi yedu,Lusa pocu,17.52919618265721,#E83F7E,5654082367.934308,99.17043981846624,9,Giant
4951,Pame viyo,Pifa koro,27.982773451722657,#1BF86D,4161531860.5895963,49.27763646502873,10,Red Dwarf
4954,Viga zejo,Zuco givu,36.53291067114045,#937E5E,8537699354.109723,82.37562600255029,5,Supergiant
4966,Menu bizu,Lata nufu,9.693764696189067,#838E7E,12798219067.092619,34.862466757380105,11,Neutron
4967,Juro fite,Xoyo tuku,35.46442692898034,#783D8C,1141189885.2184837,61.79900886744121,2,Main Sequence
4970,Teva mire,Reye yaha,15.414897538528065,#A59FFD,6809177235.803394,53.6911153246954,5,White Dwarf
4978,Febi yopo,Heru fuxa,45.154346073993146,#6E24FC,10449767431.626255,72.25510121470796,4,Neutron
4989,Negu caya,Lemi zava,6.37410903781426,#AEADA5,6918720663.931954,53.306171426560944,12,Red Dwarf
4992,Yefu gixi,Bube movo,8.1823482326543,#6D08F5,11338093328.380497,54.18496144903976,15,White Dwarf
4993,Xonu dira,Bala texo,7.792257904722628,#60B161,3940576465.0192494,84.71169571658174,15,White Dwarf
4998,Pexu wata,Vetu doye,49.00162515848839,#DA5460,9719158215.338985,11.359350236046195,3,White Dwarf
4999,Jure kahu,Fawi yaza,24.70106029897271,#C66F33,2391700541.4346614,73.69978871611133,10,Red Dwarf
5001,Joya givi,Wogo cogu,6.375839293187318,#E70A21,892868876.7784221,34.60594986052972,3,Red Dwarf
5002,Guzi wode,Poxu hoza,13.455089502590274,#841CF2,10906833129.717995,46.75040576934997,18,Red Dwarf
5005,Rejo yari,Zeqe feju,21.254370676255576,#D7488E,9617156237.554834,24.811296960045116,18,White Dwarf
5006,Qogu zuko,Wisi jaci,20.086888400752095,#EC58EE,7107396714.969,91.08873735342303,15,Red Dwarf
5007,Mupa buja,Xuwu jaqo,44.85619932431128,#2C55DE,3405950556.0728116,43.857379399382566,11,White Dwarf
5009,Dubo xana,Zoqo cogi,48.419651477363914,#1531BB,9165067478.321392,97.1091730009634,2,White Dwarf
5017,Xeti laci,Diqa yaqo,16.59095675431123,#AD5FB1,7814589220.991446,69.23557106328161,12,Supergiant
5019,Faqe duge,Naka napa,4.195060801638236,#639494,3872132660.091774,31.92531264420676,10,Red Dwarf
5020,Lunu nasu,Laha lebu,14.838336675994725,#672C40,10613696071.69938,93.94985606850513,0,Neutron
5025,Fude samo,Woza lihu,26.89566458875344,#CE637E,8168492958.029455,1.538526994652023,3,Main Sequence
5026,Fori zilu,Fede rahu,2.719193955187305,#3EA5CC,5047213813.121999,30.614959275110955,5,Supergiant
5028,Moli vedu,Disa vogi,7.890126796402291,#467BCC,9157793714.760277,0.5052059921885177,10,White Dwarf
5029,Cuyo mayi,Neri davo,8.195399779857066,#1CAEEF,12438078878.231426,68.04035530682488,12,Supergiant
5030,Roxe ciqi,Gogi nowa,19.526553526913034,#81CB1F,6126355857.402816,81.18474681986775,1,Giant
5032,Gowo mipa,Tale zuyu,37.83060771283429,#2426BE,11864179726.405489,86.30858806757658,9,Neutron
5041,Noxi mice,Lewe tige,49.06482241514714,#2373C4,10970134404.60965,19.613333929326203,6,Red Dwarf
5042,Neqo dodu,Yibi nido,6.426783084123378,#BF19DA,6271625961.759832,58.7140353923559,3,Main Sequence
5048,Dihu hoye,Dono vowa,4.707671430625965,#894BDC,9969658100.770014,36.119424839860315,16,Giant
5049,Cuvo yosa,Wahe hila,36.96249274542217,#B67D98,8696577249.85929,47.13838433526946,15,Giant
5050,Telu tuwe,Kigo koya,16.693232327883972,#65BC29,12532505428.04228,81.82075285469509,7,Red Dwarf
5052,Pazo xiqe,Miho qoma,13.116922912986169,#B68A65,12742105638.765417,5.881886634621935,12,Supergiant
5056,Segi keye,Mevi poto,37.08241654487175,#D1562D,9991409445.176392,30.925637121932837,4,Red Dwarf
5057,Jemi waco,Rige jina,37.621386345967714,#AFCA07,4066250109.07785,20.703376440015997,15,Red Dwarf
5066,Cudo hoza,Vuhe kaba,24.020191182167597,#4AC877,12663975108.800217,38.794867860624606,6,Supergiant
5067,Huni nafu,Tila bebo,11.54321213555088,#47528A,5415123139.733721,87.81914840395459,18,Supergiant
5069,Kipa voto,Quda redi,43.281212090091174,#EE044A,3971748928.378938,94.16882973835745,18,White Dwarf
5073,Voro qeca,Sasi lica,25.534209618065724,#BD8670,11145922701.89499,43.982735179192176,6,Red Dwarf
5076,Baho zoji,Jabu fexu,47.54493309181677,#827C54,3380692869.7852526,75.46664404868693,15,Giant
5080,Xuyo kuvo,Cipu qamu,44.53681321819279,#B20972,7245307574.427514,70.06366493970815,9,Giant
5092,Paxa jevo,Quco koxi,32.815567768495605,#D8601F,5336503071.004715,43.11754790272468,8,Red Dwarf
5094,Zaco tobu,Jolu ceya,40.299927236448625,#C93133,9542837538.15912,16.88995533846359,10,Neutron
5095,Nize bevi,Cexi kumu,21.447887559271955,#8D63EC,11655238949.021755,88.08601472038731,0,Neutron
5099,Wajo pifi,Soce kucu,33.09814954235426,#77DCD5,8543566098.583427,58.02039359996378,13,Supergiant
5111,Yoyi nopo,Moyi vufa,23.82432312040692,#1A4DB6,8631289753.129805,77.93200443592437,12,Supergiant
5116,Neyi dopi,Reko piva,43.19839066410564,#E14E09,4728771238.604586,19.25837214772078,13,Main Sequence
5117,Jaqa wuja,Dere pofu,17.832589705634945,#7AA472,10492662809.137339,62.8611221342095,9,Supergiant
5118,Fera hubu,Buqi roxa,46.30202997840153,#8F17AD,10443370855.821632,49.5180258452218,16,Giant
5120,Dako cacu,Hare kayu,9.387990156939992,#8A37E8,8220410766.7493515,57.49169295436024,13,Main Sequence
5121,Gizu maxu,Ceci hice,29.573023885477657,#8D9DF7,8517840088.346176,31.253257137499048,4,Supergiant
5124,Suri siye,Yupu damu,37.85213111119343,#684FB0,2925932165.0694413,37.27325827865556,0,Neutron
5125,Sixu xema,Teje jeji,15.503831419702902,#12E596,8627361841.349272,34.642566910971276,0,White Dwarf
5127,Yice zobi,Raco wigi,38.036830574971724,#B5A2BB,10341401154.585526,54.10848350550649,9,Giant
5134,Cobo peve,Niwo nevu,44.07051658672452,#5F381C,47496388.653453,97.48330612757242,12,Neutron
5141,Kaqe gigo,Paku xiha,8.261973922817916,#A9D9B9,7977476072.741083,87.38472784693833,13,White Dwarf
5143,Diye leya,Kidu wudo,41.87837827620087,#B51EBC,6623845589.571606,28.08515033497724,8,Neutron
5144,Piga fate,Meme qewa,17.54551392928988,#C683F0,8882729943.37849,27.134357897324413,2,Neutron
5149,Tihi yejo,Qili yuke,2.1230233630541293,#B1B28E,8447114222.668444,87.55596154208519,4,White Dwarf
5150,Mace luwo,Sogu duru,31.71476450601187,#08FBBA,7163944986.578544,40.283050677954535,10,Neutron
5152,Tepi pedi,Tezo viwe,21.553333633430473,#E15B79,3454518059.24436,17.027285920100578,10,Supergiant
5158,Gazi suko,Xiqa viye,19.514709265698627,#72B29C,1819549548.441123,66.98177398744612,10,Neutron
5160,Befi quge,Kunu ciwe,29.477714920158174,#034D81,7834627556.222595,4.911845419810302,9,Red Dwarf
5163,Wagu size,Vagu joyo,27.448749948827906,#E44828,1731356391.9777951,51.9532045910516,5,Red Dwarf
5164,Xihu kega,Jasu qeko,44.099239915715195,#BC55D6,9168571526.596355,98.34469947457714,14,Giant
5169,Yoga rero,Qawu meto,17.580069415573462,#EEFB08,6676830427.29935,7.783583918900039,6,Red Dwarf
5170,Qelu hoha,Riqo jadi,39.10584977478676,#49EA11,7270581433.577506,67.51203832761419,13,Supergiant
5172,Fiwo pute,Vaba gohe,33.054572679813354,#E5408B,8409056157.7794075,14.356148635162603,4,White Dwarf
5174,Qipo lotu,Culi xatu,21.79976935337575,#A9329B,469521450.0109558,27.435448301402655,1,Neutron
5179,Pope pisu,Mixa xena,42.77203025847228,#AC0D7B,5006012366.973455,16.714658738911236,10,Neutron
5182,Zuja taje,Siqi riho,14.356445805547207,#031487,156925526.67152807,67.72493241466631,17,Giant
5186,Roya luvu,Xijo peve,46.52939513696706,#5CEA85,11295321820.961914,7.634205272815819,2,Supergiant
5187,Deho hexe,Cepi yitu,41.87849247130862,#F4B413,7480684711.318431,19.867014353856284,8,Supergiant
5189,Yesu xawu,Vote rapo,49.35604680773257,#D42C2E,9212894962.767748,62.73163115110154,4,White Dwarf
5191,Poci nepo,Wejo moxe,5.125250652968132,#D1455C,6748682531.531202,68.4811650448412,15,Red Dwarf
5193,Dida ruwi,Qodu geho,18.371404528068144,#AC00F8,10585127904.64298,12.455021160687242,1,Main Sequence
5195,Geke wuru,Tuku vogu,35.102903504336034,#7DFAB2,8350250499.892306,28.17026463560799,13,Main Sequence
5201,Buno beke,Tatu jefa,4.329206570974798,#EAA204,4792567374.57974,6.714124549453349,7,Giant
5212,Gume waha,Hedu yiqo,22.08409563370617,#D41136,11511013341.743761,66.6770722942178,9,Main Sequence
5218,Qajo pufu,Xaqe mowa,16.93440931054251,#E19731,6946671810.896436,55.99053377126397,3,Main Sequence
5227,Saqo jibi,Gefu muna,28.982859613687516,#37E251,12899513314.760818,3.3949008234095857,9,Red Dwarf
5229,Xija zadi,Luco juca,20.930501748703893,#720046,3613024025.8208733,18.575410269952485,15,Giant
5235,Suke cide,Hamu noti,34.51954703050074,#24917E,12055394808.601507,7.054906367446179,3,White Dwarf
5248,Gusu nome,Miqe rezi,47.49080378652436,#9DE636,1798286128.7283192,22.206976235065678,10,Neutron
5249,Xafo coka,Yoki livo,41.004008245076676,#492AA1,6213029009.935331,11.738109751345194,15,Main Sequence
5250,Yeno buwi,Nivo pujo,1.539721430462911,#2BA222,5036044646.620042,37.80322347362623,11,White Dwarf
5251,Monu mala,Tite ceka,39.740051500195975,#2C0CFA,12573252834.109112,40.2881935267918,14,Giant
5252,Doto came,Lape cana,10.745666463878845,#DC3879,9358767213.029501,18.940888742830055,6,White Dwarf
5255,Hevo fize,Bexe muwa,7.408189024345381,#EB4575,11536500185.221142,79.21360610428272,1,Giant
5258,Mebe xequ,Duku woya,45.38701510450322,#0AEF70,3144325969.304113,13.542199957667433,1,Neutron
5261,Lema joyu,Hiqe zobo,19.782484497341116,#7BB6F2,7293821716.010966,61.521193548527044,4,White Dwarf
5262,Gemo daka,Xino miru,9.131365170842576,#9EBE9E,10727754469.095135,92.02708536437572,17,Supergiant
5264,Niho kuli,Mawe guto,10.52240555011362,#34DA1C,3320065333.2727275,72.7855819239506,18,Red Dwarf
5267,Qaqu pipu,Laqe maco,24.83521628402533,#C05D1A,6450310019.7018795,12.50907866455776,8,Giant
5269,Sodu godo,Sito nife,48.10477183969848,#390085,4778714022.344972,3.071930443089854,19,Main Sequence
5271,Doqi kaga,Xeyo yama,30.135843294429925,#5C015A,3989245866.142121,63.95989877118562,2,White Dwarf
5273,Juhe bole,Xolu rasa,39.367795873742885,#629F9A,8908427158.48097,0.44052322793892706,11,Giant
5276,Ranu bucu,Yuzi voda,19.097357232544155,#7AF669,5361022845.791993,63.38061948209208,8,White Dwarf
5279,Yitu cuzo,Piqa liyi,37.250403184441566,#3A6CF5,57340685.573668875,53.606293771561965,5,Red Dwarf
5283,Buku soci,Meji rulu,38.641387888581306,#75B8FC,8159790213.856641,13.99578957986346,6,White Dwarf
5288,Yugo kumo,Vuke pohe,49.920070802350374,#E4BF27,6151643302.784373,41.105224272769156,4,Red Dwarf
5289,Kaya dexu,Palo rezo,45.19402854361659,#49A017,7714406025.474078,23.421505444142433,11,Main Sequence
5295,Kufa voka,Ruba raya,3.097115348663144,#409F0B,11575101553.614733,43.867252535625944,0,Red Dwarf
5303,Vudi geno,Nepu habu,18.166100507570388,#C5B8C1,7997529958.921536,90.18247996348292,18,Red Dwarf
5313,Vimo rizu,Tope jisi,3.514880328762626,#D5D988,7912472502.727207,23.204065405426345,18,Neutron
5323,Kifi jepi,Faja muli,33.94461017122817,#AE1714,2966172270.8169084,56.440448899777685,18,White Dwarf
5324,Wuxe qaye,Cohe lozo,7.927150440147606,#F28AC1,5948515222.370115,25.588688816226934,16,Giant
5326,Dema pamu,Refi guli,11.642973306295529,#E2B43B,1317211976.9029222,68.84821604291147,15,Neutron
5327,Witu fupi,Sovi qipa,30.108984114695538,#2CBD14,5500213792.467413,52.598859613100444,4,Main Sequence
5329,Xake xitu,Firi rupe,21.304184489709428,#07ACC5,3721107306.9607925,2.3179073595636757,1,White Dwarf
5336,Paqi karo,Vuxa hema,25.736692607682176,#172163,473779889.6056732,47.412188501981056,8,Main Sequence
5337,Rigo goso,Zoyu jemu,37.48078955671626,#ECD528,6631378454.155954,50.09382355159382,15,Main Sequence
5338,Zelo raba,Lefe lidi,24.585299358673932,#EC13F0,6303715898.364038,23.804415457452123,6,Supergiant
5339,Juru safa,Wetu sobu,6.564647246276904,#D73602,3350104280.38314,74.11903690492595,3,White Dwarf
5340,Gela qaci,Supi secu,19.537388151310523,#473B0F,7723694441.368235,66.68151763682805,11,White Dwarf
5341,Nazu yuca,Noce suwo,19.282473793854038,#3B0965,1161323287.812673,52.51979270430546,12,Red Dwarf
5352,Pimi godu,Kani rupe,28.488939492351097,#D9136F,7137872959.419106,17.833368546820026,6,Supergiant
5353,Sama qedi,Dapo zasa,22.404890575316607,#487A59,9965574609.88519,56.637897493161404,5,Main Sequence
5357,Jaye zazo,Zehe novi,17.009784681499863,#494697,2128865564.3991992,93.5059439536434,3,Supergiant
5358,Hesa moka,Siwu tayo,49.16079436438989,#867719,6533802461.53085,6.601992798173672,5,Giant
5360,Wuvu yuhi,Mapi haxu,26.568272967652266,#890C1F,4923919950.501357,63.338414983288715,1,White Dwarf
5366,Gihi hiya,Fala foru,26.33749836329606,#542557,11602267572.556253,14.099742004950933,6,Supergiant
5371,Hemo cuka,Poqe bibi,23.110059029674723,#1CF87E,5937059042.486147,92.8026048102965,7,Giant
5375,Denu ziwe,Qoqe macu,32.161876415765136,#4FE0F5,1001790276.199365,79.33364462832746,11,Giant
5380,Sazi jace,Vocu dewi,45.48994653076102,#D62CB8,10775360030.16118,36.51257030326348,8,Main Sequence
5382,Qubi jaxi,Hexa waho,35.68603743862987,#EAE916,12766606833.93043,43.145844208954664,7,White Dwarf
5384,Qeqe wohu,Buco zuxo,3.2163948362610086,#66542C,10255717986.218084,2.3049139284007536,0,White Dwarf
5387,Pegi gebe,Suxo mexe,44.53775046544158,#79822D,142545225.7568957,26.166091158884107,8,Red Dwarf
5390,Rite viqu,Quqi wuwo,1.2968655690925388,#8677F7,12139213373.244926,79.15405094842902,3,White Dwarf
5396,Dawo tevo,Wuti motu,0.87192933487429,#C28CC1,8828904039.379156,74.90093612481905,7,Supergiant
5397,Sese cije,Yuje wola,44.167164180620574,#011A2B,8340997991.060306,63.98822586511251,15,Supergiant
5401,Jafo wiqe,Cute yuke,26.24389302644976,#659700,9602140238.354883,45.14284079496266,11,Red Dwarf
5405,Cilo koka,Vusi pomi,5.302740264127146,#087C3D,4033760353.669716,18.969850034053625,12,White Dwarf
5411,Xisu neve,Piya yenu,2.255533746425343,#3AA3BC,7010495344.393513,23.910321564906447,13,Red Dwarf
5424,Vife quxu,Xosa miji,24.22131187360839,#B3BB23,3684110891.2070246,11.755940495775462,7,Neutron
5446,Voci para,Woga favo,10.702539050366475,#17D48B,2501238852.091212,32.87288147317765,5,Red Dwarf
5449,Gupi tewa,Dera mowo,36.62485031531557,#CAAB45,69196080.46493988,66.46147547921018,2,Neutron
5451,Xitu roba,Lewe hozo,29.289921393711044,#18691D,4017838731.787091,99.05380185029541,13,White Dwarf
5456,Wibe qezi,Zoto juva,26.525763143356095,#1DA6DC,6450049307.930315,44.07720312909819,11,Red Dwarf
5460,Muqi getu,Tuso fifi,35.413611774004785,#D63BA7,549799945.6424314,36.290838990815345,4,Neutron
5466,Zuwa vexu,Lodi zeto,1.912905001474252,#91B88B,4465789404.805755,14.517594286199175,0,Main Sequence
5473,Liru rano,Qefi biyo,41.74167452859426,#B1F7AA,653139065.7421303,13.98596985302295,9,Giant
5476,Fuwa muga,Digo nuxi,12.763289838484168,#80FDF6,7147175791.237803,47.16639975646427,7,Main Sequence
5480,Luki hesa,Wuco pufo,2.1293599267864094,#40C333,3495672429.29596,7.958294135702316,7,Giant
5487,Rojo lolo,Vumi zafo,26.37476103358105,#CD754A,234416746.12572423,63.17341928621912,1,Main Sequence
5488,Laku xeni,Size sulu,18.076987657216474,#1D45D1,12403924903.314192,79.15911840362514,11,Supergiant
5494,Bule gedo,Xobe jipe,26.31177096532195,#0887B0,7146098505.25092,45.397551243855915,9,Neutron
5495,Loho quni,Fewa pupa,41.837710247820695,#5F4F15,10521358583.081518,64.26671650362825,11,Giant
5497,Qune qaqi,Zene nuhi,16.591739227736717,#B7CC80,10138947099.413465,88.63108716673491,8,White Dwarf
5498,Lubo lobu,Zago figi,34.310365413631565,#14509C,3158166907.554189,81.14170810053938,14,White Dwarf
5510,Voqe jemi,Gaqo zuji,39.756428626287445,#D879DF,747865991.5682299,52.64229405838768,10,Red Dwarf
5516,Hubi kuse,Meqi muno,19.449510895287194,#1D0E93,12050272863.596935,19.722291585672902,12,Neutron
5525,Weri sego,Joge xiye,49.166932412004904,#4E168D,10190273048.376728,35.34380924196895,19,Giant
5531,Vali toli,Fogu lavi,14.029723468278904,#2408C9,7824632282.399683,9.177792218789804,11,White Dwarf
5533,Yora xaca,Ceru xite,41.82674573331446,#856F84,11161900763.652706,81.208686501691,9,White Dwarf
5534,Goru fisu,Pefu gese,29.193386327524372,#7E5334,8096575873.430591,66.30331990721419,3,Red Dwarf
5538,Yile johe,Loga dowo,48.05993508536256,#50822D,847865406.2387888,46.517391674539276,14,White Dwarf
5543,Cuye miti,Seki bugo,37.92506505053609,#D23CEC,1514344984.888343,87.86883752602573,2,Red Dwarf
5548,Vowa raxa,Luto sepu,38.92011960145095,#1F8313,12045139957.11909,71.7478792418959,13,Main Sequence
5551,Tiji lola,Nezu moti,12.092533027128525,#DC9F26,11551746019.700336,66.9082857746346,19,Main Sequence
5553,Noza tiqi,Kage xoqi,11.564211008306366,#497F46,4287405452.987115,77.22805616319472,4,Red Dwarf
5555,Neje hamu,Yove palo,43.1557345938709,#0640F3,5677784028.4660225,1.4264697911817281,7,Giant
5557,Xudu cece,Rehi kuze,20.137105825010348,#8D7A59,12847323683.050676,24.237103795598614,5,Supergiant
5559,Qoki pale,Viqa dake,42.03517445414088,#EF6467,11691858101.208195,61.11682111607571,1,Red Dwarf
5560,Xecu lide,Voye sade,9.450574676587143,#876110,929441093.8466799,97.88965910240417,3,Supergiant
5565,Yigu tabi,Kazi dazo,4.112843766869608,#5CD57E,12508346495.972488,99.93077008232297,5,Giant
5566,Yusu jewi,Bari delo,27.435278761108986,#08EF69,6028520258.452139,88.27395675392134,1,Neutron
5573,Qeyi feho,Josi noqa,44.87374370512802,#A39C14,3586547028.4488816,13.215072495875956,16,Main Sequence
5578,Kihe yefa,Supu jori,8.111188783176027,#C31969,9740445950.021727,46.15600294765761,8,White Dwarf
5580,Jaya lobu,Tudu pivo,43.420590376138215,#097A3C,5715780466.060919,13.311680976165762,10,Giant
5586,Vosu feqi,Xoge xuzi,26.284525125424295,#3F7770,3134357473.286351,92.99720054225267,13,Main Sequence
5596,Hako kaqo,Bure vivi,15.163596820545457,#389D1C,4262588651.548823,26.821614555832475,13,Main Sequence
5615,Liyu yadi,Voze hihi,4.287100912847365,#0DB7A1,6577722763.572849,67.6481775463554,9,Neutron
